customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-000536,Male,0,Yes,Yes,11,Yes,No,No,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),67.07,912.07,Yes
CUST-000537,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,97.79,2525.63,No
CUST-000538,Male,1,Yes,No,8,Yes,No,No,Yes,No,No,No internet service,Yes,No,One year,No,Credit card (automatic),94.29,809.94,No
CUST-000539,Male,0,Yes,No,39,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,101.14,2854.04,Yes
CUST-000540,Male,1,Yes,Yes,1,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),63.72,53.71,No
CUST-000541,Female,0,No,No,51,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,101.7,6799.95,No
CUST-000542,Female,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,42.56,176.25,Yes
CUST-000543,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),54.8,1004.04,Yes
CUST-000544,Male,0,No,No,12,Yes,No,No,Yes,No,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),35.99,336.95,No
CUST-000545,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),65.68,3404.93,Yes
CUST-000546,Male,0,Yes,No,3,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),57.99,169.93,No
CUST-000547,Male,1,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Two year,No,Electronic check,42.57,1298.64,No
CUST-000548,Male,0,No,No,43,Yes,No,DSL,Yes,Yes,No,No,No,No internet service,One year,No,Bank transfer (automatic),94.68,5692.08,Yes
CUST-000549,Male,0,No,Yes,37,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),50.01,1279.63,No
CUST-000550,Female,0,No,No,49,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.83,2877.99,Yes
CUST-000551,Male,0,No,Yes,58,Yes,Yes,No,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,31.35,2347.33,No
CUST-000552,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,62.76,1832.07,Yes
CUST-000553,Male,0,Yes,No,60,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),48.9,2567.92,No
CUST-000554,Female,1,Yes,No,23,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),55.67,1300.1,Yes
CUST-000555,Female,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,42.07,2491.06,No
CUST-000556,Female,0,No,Yes,36,Yes,No,No,No,No internet service,No,No,No,No internet service,Two year,Yes,Electronic check,95.84,4275.83,No
CUST-000557,Male,0,No,Yes,53,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,112.86,5973.35,Yes
CUST-000558,Female,1,No,No,63,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,68.79,5810.17,Yes
CUST-000559,Female,1,No,Yes,57,Yes,No,No,No,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),83.59,5232.29,No
CUST-000560,Female,0,No,Yes,62,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),106.45,6675.5,No
CUST-000561,Female,0,No,No,39,Yes,No phone service,No,No,No,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),119.88,5464.77,Yes
CUST-000562,Male,0,No,No,3,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),80.58,242.5,Yes
CUST-000563,Female,0,No,Yes,35,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,108.76,5038.44,No
CUST-000564,Female,0,Yes,No,13,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),110.68,1075.61,Yes
CUST-000565,Female,0,No,No,64,Yes,No,DSL,No,No,No,No,No,No internet service,Two year,Yes,Mailed check,98.73,8711.49,No
CUST-000566,Female,0,No,No,17,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,65.02,1381.4,Yes
CUST-000567,Female,0,Yes,Yes,16,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No,One year,No,Electronic check,26.28,541.82,Yes
CUST-000568,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,19.61,348.15,No
CUST-000569,Female,0,Yes,No,46,Yes,No,No,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.67,3894.13,Yes
CUST-000570,Female,1,Yes,Yes,41,Yes,No phone service,No,No,No,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,68.42,2371.59,No
CUST-000571,Male,0,No,No,69,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,59.55,4970.02,Yes
CUST-000572,Male,0,Yes,No,30,Yes,Yes,No,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,75.95,1623.11,Yes
CUST-000573,Male,1,Yes,No,20,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),74.32,1256.96,Yes
CUST-000574,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),103.33,296.53,Yes
CUST-000575,Male,0,Yes,No,0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,29.08,24.95,No
CUST-000576,Female,0,Yes,No,27,Yes,Yes,No,No,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),40.97,1006.21,No
CUST-000577,Male,0,No,Yes,67,Yes,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),98.89,8322.35,No
CUST-000578,Female,1,No,Yes,38,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,104.48,3197.4,Yes
CUST-000579,Female,1,Yes,No,65,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,119.47,9289.34,Yes
CUST-000580,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,No,Electronic check,107.04,493.75,Yes
CUST-000581,Male,0,No,No,6,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),108.77,791.36,No
CUST-000582,Female,0,No,No,60,Yes,No,No,No internet service,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.06,3705.3,Yes
CUST-000583,Male,0,No,Yes,7,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,58.97,380.33,Yes
CUST-000584,Female,0,Yes,No,3,No,Yes,Fiber optic,No internet service,No,Yes,No,No,No,One year,No,Credit card (automatic),45.34,160.23,Yes
CUST-000585,Female,0,No,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),79.84,3084.32,Yes
CUST-000586,Male,1,No,Yes,67,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),113.76,9455.53,No
CUST-000587,Female,0,Yes,No,50,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,One year,No,Electronic check,53.15,2424.59,No
CUST-000588,Female,0,No,No,7,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.81,517.06,No
CUST-000589,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.22,3598.79,Yes
CUST-000590,Female,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,35.32,1797.03,No
CUST-000591,Male,0,No,No,58,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),37.91,2733.32,Yes
CUST-000592,Female,0,Yes,No,65,Yes,Yes,No,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,23.91,1340.39,No
CUST-000593,Male,0,No,No,17,Yes,No,No,Yes,No,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),114.83,2429.97,No
CUST-000594,Female,0,Yes,Yes,71,Yes,No phone service,No,No,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,59.09,2808.56,Yes
CUST-000595,Female,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),103.08,1506.71,No
CUST-000596,Male,0,Yes,No,58,Yes,No,No,Yes,No,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),87.5,7095.56,No
CUST-000597,Male,0,No,No,42,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,37.58,2044.87,Yes
CUST-000598,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),35.9,2626.14,Yes
CUST-000599,Male,0,Yes,No,45,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),100.82,6174.83,Yes
CUST-000600,Male,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.0,1967.85,No
CUST-000601,Female,0,Yes,No,44,No,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,111.16,4056.96,No
CUST-000602,Male,0,Yes,Yes,56,Yes,No phone service,No,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),32.29,1273.04,No
CUST-000603,Female,0,No,Yes,53,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),87.13,4622.36,No
CUST-000604,Male,0,Yes,Yes,9,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,101.08,705.98,No
CUST-000605,Female,0,No,No,60,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.0,3398.07,Yes
CUST-000606,Female,0,No,Yes,39,Yes,No,No,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,46.17,1086.14,Yes
CUST-000607,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),116.38,1912.68,Yes
CUST-000608,Male,1,Yes,Yes,37,Yes,Yes,DSL,No internet service,Yes,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),44.99,1327.01,No
CUST-000609,Female,0,Yes,Yes,70,No,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,61.86,3287.34,No
CUST-000610,Female,0,Yes,No,62,No,No phone service,No,Yes,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,62.12,3006.52,No
CUST-000611,Male,1,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),43.81,2956.75,Yes
CUST-000612,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,97.13,2762.99,Yes
CUST-000613,Female,0,No,Yes,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),96.73,6020.97,No
CUST-000614,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),56.59,2079.22,Yes
CUST-000615,Male,1,Yes,No,50,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),103.18,5582.27,No
CUST-000616,Female,0,No,No,46,Yes,Yes,No,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),39.73,2112.0,Yes
CUST-000617,Female,0,No,No,18,Yes,No,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),18.44,296.21,Yes
CUST-000618,Female,1,No,No,19,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,76.26,1054.53,No
CUST-000619,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),119.4,409.05,No
CUST-000620,Male,0,Yes,No,10,Yes,No,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),21.94,300.89,No
CUST-000621,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),39.22,1334.3,Yes
CUST-000622,Female,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,70.93,1982.37,Yes
CUST-000623,Female,0,No,No,12,Yes,No,DSL,Yes,Yes,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),100.61,1159.91,No
CUST-000624,Male,1,No,No,30,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),27.08,1030.46,No
CUST-000625,Male,0,No,Yes,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,58.31,2911.37,Yes
CUST-000626,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,94.2,1580.33,No
CUST-000627,Male,0,Yes,Yes,24,Yes,Yes,No,No,No,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),55.9,1754.99,Yes
CUST-000628,Male,0,No,No,26,Yes,No phone service,No,No,No,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),37.26,1102.4,Yes
CUST-000629,Female,1,Yes,Yes,36,Yes,No,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),37.94,1521.8,No
CUST-000630,Female,0,Yes,Yes,26,Yes,No phone service,No,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,59.82,1169.31,No
CUST-000631,Female,0,No,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,66.9,2429.2,Yes
CUST-000632,Male,1,No,Yes,23,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),105.91,3342.37,Yes
CUST-000633,Male,1,Yes,Yes,31,Yes,Yes,No,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,83.51,2793.55,No
CUST-000634,Female,0,No,Yes,27,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),88.42,2226.31,No
CUST-000635,Female,0,Yes,No,13,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),118.26,1646.87,No
CUST-000636,Female,0,Yes,No,50,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No,One year,No,Mailed check,60.01,1948.67,Yes
CUST-000637,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),59.14,1264.47,No
CUST-000638,Male,0,Yes,No,21,Yes,Yes,No,No,No,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),112.18,1821.76,No
CUST-000639,Female,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,43.08,3053.82,Yes
CUST-000640,Female,0,Yes,No,69,No,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,One year,No,Electronic check,92.44,6553.78,Yes
CUST-000641,Female,0,No,No,48,Yes,No,DSL,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,94.97,3743.75,No
CUST-000642,Male,0,No,No,66,Yes,No phone service,No,No,No internet service,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),27.97,1152.23,No
CUST-000643,Male,0,Yes,No,62,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,65.76,5107.27,No
CUST-000644,Male,0,No,No,35,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,38.46,997.69,No
CUST-000645,Male,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,One year,No,Mailed check,36.91,1325.84,No
CUST-000646,Male,0,Yes,No,23,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,65.31,1809.62,Yes
CUST-000647,Female,0,Yes,No,33,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes,One year,Yes,Mailed check,47.52,1380.04,No
CUST-000648,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),99.2,3526.28,No
CUST-000649,Female,0,No,No,70,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),110.58,6174.32,Yes
CUST-000650,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.88,7843.37,Yes
CUST-000651,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No,No,Two year,No,Bank transfer (automatic),45.14,1323.74,No
CUST-000652,Male,0,Yes,No,47,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.96,1659.3,Yes
CUST-000653,Male,0,No,No,14,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No,One year,Yes,Mailed check,43.98,521.76,No
CUST-000654,Female,0,Yes,No,58,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),31.77,1405.06,Yes
CUST-000655,Female,0,No,Yes,40,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),114.27,3904.03,Yes
CUST-000656,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,59.01,1494.21,Yes
CUST-000657,Female,1,Yes,No,55,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),40.92,1635.79,No
CUST-000658,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,One year,No,Electronic check,104.36,4482.01,No
CUST-000659,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),58.72,382.73,Yes
CUST-000660,Female,0,Yes,No,21,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),21.58,292.68,No
CUST-000661,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,34.52,319.02,Yes
CUST-000662,Male,0,No,No,53,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),83.2,5850.11,No
CUST-000663,Male,1,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,97.86,256.79,No
CUST-000664,Female,0,No,No,14,Yes,Yes,No,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,39.52,632.71,No
CUST-000665,Male,0,Yes,No,43,Yes,No phone service,DSL,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),111.57,3801.45,Yes
CUST-000666,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,One year,Yes,Mailed check,104.8,4903.85,No
CUST-000667,Male,0,Yes,No,36,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,104.53,2893.72,Yes
CUST-000668,Male,1,No,No,62,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),41.22,1796.28,Yes
CUST-000669,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,23.15,1402.15,Yes
CUST-000670,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),106.48,1016.45,Yes
CUST-000671,Male,1,No,No,69,No,No,No,No,No,No,Yes,No internet service,No,One year,Yes,Electronic check,49.19,3013.79,Yes
CUST-000672,Male,1,Yes,No,44,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,Two year,No,Credit card (automatic),81.13,3886.21,No
CUST-000673,Male,0,Yes,Yes,46,Yes,No phone service,No,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,95.52,3677.73,Yes
CUST-000674,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Mailed check,31.09,163.54,No
CUST-000675,Female,0,No,No,45,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.65,5416.08,No
CUST-000676,Female,1,Yes,No,52,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),113.73,7703.83,No
CUST-000677,Female,0,Yes,No,42,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,92.29,3324.32,Yes
CUST-000678,Female,0,No,No,6,Yes,No,No,No,No,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),63.0,399.63,No
CUST-000679,Male,0,No,No,38,Yes,No,No,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),107.42,3357.53,Yes
CUST-000680,Female,0,No,No,68,Yes,Yes,No,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,71.8,3137.76,Yes
CUST-000681,Female,0,Yes,Yes,52,No,No,No,No,No,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,93.97,5816.26,No
CUST-000682,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,101.69,749.25,No
CUST-000683,Female,0,Yes,No,70,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),94.43,6217.26,No
CUST-000684,Female,0,No,No,69,Yes,No,No,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,47.36,3233.97,No
